0.3,32,300,0.3,ln,1,0.5200647704871867,0.546676992396508,10000
0.3,33,5,0.3,p,0,0.5,0.5,10000
0.3,33,25,0.3,p,1,0.47447739426349056,0.6230988263073826,10000
0.3,33,100,0.3,p,2,0.546496284464199,0.6246267101882076,10000
0.3,33,300,0.3,p,3,0.5904229460379193,0.5871935551079936,10000
0.3,33,5,0.3,ln,1,0.5189943746093479,0.6333773178692964,10000
0.3,33,25,0.3,ln,1,0.5938606847697756,0.6433780123619696,10000
0.3,33,100,0.3,ln,1,0.5889992360580596,0.613931523022432,10000
0.3,33,300,0.3,ln,3,0.5912910618792971,0.6030974373220362,10000
0.3,34,5,0.3,p,0,0.5041666666666667,0.5,10000
0.3,34,25,0.3,p,2,0.5264930555555556,0.5630208333333333,10000
0.3,34,100,0.3,p,2,0.5075,0.5284027777777778,10000
0.3,34,300,0.3,p,3,0.5644444444444444,0.5772222222222222,10000
0.3,34,5,0.3,ln,2,0.4782638888888888,0.5372569444444445,10000
0.3,34,25,0.3,ln,2,0.47750000000000004,0.5339583333333333,10000
0.3,34,100,0.3,ln,2,0.5357638888888888,0.5664583333333333,10000
0.3,34,300,0.3,ln,2,0.5830555555555555,0.565763888888889,10000
0.3,35,5,0.3,p,0,0.5,0.5,10000
0.3,35,25,0.3,p,0,0.5977095516569201,0.5867446393762183,10000
0.3,35,100,0.3,p,2,0.549568365357839,0.5887635756056809,10000
0.3,35,300,0.3,p,4,0.5744917850181008,0.558131439710387,10000
0.3,35,5,0.3,ln,0,0.5008354218880535,0.5007658033973824,10000
0.3,35,25,0.3,ln,0,0.49610136452241715,0.4703425229741019,10000
0.3,35,100,0.3,ln,0,0.49644945697577275,0.537037037037037,10000
0.3,35,300,0.3,ln,0,0.5406571985519354,0.5675299359509886,10000
0.3,36,5,0.3,p,0,0.5,0.5,10000
0.3,36,25,0.3,p,1,0.4962086956521739,0.5695652173913045,10000
0.3,36,100,0.3,p,3,0.5505391304347826,0.5424,10000
0.3,36,300,0.3,p,4,0.5511652173913043,0.5447652173913043,10000
0.3,36,5,0.3,ln,0,0.5460869565217392,0.5588869565217391,10000
0.3,36,25,0.3,ln,0,0.5051130434782608,0.5320347826086956,10000
0.3,36,100,0.3,ln,1,0.49857391304347826,0.5355130434782609,10000
0.3,36,300,0.3,ln,1,0.527095652173913,0.520904347826087,10000
0.3,37,5,0.3,p,0,0.5,0.5,10000
0.3,37,25,0.3,p,0,0.4812139731925828,0.5483019654142649,10000
0.3,37,100,0.3,p,2,0.5228835335787207,0.5677477602611293,10000
0.3,37,300,0.3,p,2,0.5364955899715258,0.5312174456559483,10000
0.3,37,5,0.3,ln,0,0.5001388985346205,0.5002777970692409,10000
0.3,37,25,0.3,ln,0,0.5623307174109313,0.5589277033127301,10000
0.3,37,100,0.3,ln,0,0.5428154732967567,0.5509410375720536,10000
0.3,37,300,0.3,ln,0,0.5812903673866241,0.5953191193832905,10000
0.3,38,5,0.3,p,0,0.5,0.5,10000
0.3,38,25,0.3,p,0,0.5179526355996944,0.5750399333287033,10000
0.3,38,100,0.3,p,3,0.501215362177929,0.516008056115008,10000
0.3,38,300,0.3,p,3,0.5199666643516911,0.5166330995208,10000
0.3,38,5,0.3,ln,0,0.5,0.5123619695812209,10000
0.3,38,25,0.3,ln,0,0.5538231821654281,0.5537537328981179,10000
0.3,38,100,0.3,ln,1,0.48944371136884507,0.5613237030349331,10000
0.3,38,300,0.3,ln,2,0.5477463712757831,0.5405930967428294,10000
0.3,39,5,0.3,p,0,0.5,0.5,10000
0.3,39,25,0.3,p,1,0.5900173913043478,0.6312,10000
0.3,39,100,0.3,p,1,0.5204173913043478,0.5777391304347826,10000
0.3,39,300,0.3,p,1,0.5785739130434783,0.5923478260869565,10000
0.3,39,5,0.3,ln,1,0.5539826086956522,0.6328695652173912,10000
0.3,39,25,0.3,ln,1,0.6047304347826087,0.6487652173913043,10000
0.3,39,100,0.3,ln,2,0.5920695652173913,0.6233739130434783,10000
0.3,39,300,0.3,ln,2,0.5853217391304348,0.6090434782608695,10000
0.3,3,5,0.3,p,0,0.5,0.5,10000
0.3,3,25,0.3,p,2,0.5489618406285073,0.6463945005611672,10000
0.3,3,100,0.3,p,3,0.6222643097643097,0.6286475869809203,10000
0.3,3,300,0.3,p,3,0.6224747474747475,0.5797558922558922,10000
0.3,3,5,0.3,ln,1,0.5771955667789002,0.6455527497194165,10000
0.3,3,25,0.3,ln,1,0.5830176767676767,0.5990460157126823,10000
0.3,3,100,0.3,ln,2,0.5716189674523008,0.6020622895622896,10000
0.3,3,300,0.3,ln,2,0.6080246913580247,0.6024130190796857,10000
0.3,40,5,0.3,p,0,0.496,0.5,10000
0.3,40,25,0.3,p,2,0.5822608695652175,0.5826434782608696,10000
0.3,40,100,0.3,p,2,0.5765217391304347,0.5738434782608696,10000
0.3,40,300,0.3,p,3,0.5828173913043478,0.5727304347826088,10000
0.3,40,5,0.3,ln,1,0.5709217391304349,0.5472,10000
0.3,40,25,0.3,ln,1,0.5708521739130434,0.5542956521739131,10000
0.3,40,100,0.3,ln,1,0.5392695652173913,0.5469913043478262,10000
0.3,40,300,0.3,ln,2,0.6011826086956521,0.6356869565217391,10000
0.3,41,5,0.3,p,0,0.5,0.5,10000
0.3,41,25,0.3,p,1,0.5443672839506173,0.5290754769921436,10000
0.3,41,100,0.3,p,2,0.569304152637486,0.5875420875420874,10000
0.3,41,300,0.3,p,4,0.5853675645342311,0.5594135802469136,10000
0.3,41,5,0.3,ln,1,0.5175364758698092,0.5296015712682379,10000
0.3,41,25,0.3,ln,1,0.5562219416386082,0.5361251402918069,10000
0.3,41,100,0.3,ln,3,0.5658670033670034,0.558641975308642,10000
0.3,41,300,0.3,ln,3,0.5179573512906845,0.5259539842873175,10000
0.3,42,5,0.3,p,0,0.5,0.5,10000
0.3,42,25,0.3,p,2,0.5841400112233445,0.5929082491582491,10000
0.3,42,100,0.3,p,4,0.5387906846240179,0.5872615039281704,10000
0.3,42,300,0.3,p,4,0.5485760381593715,0.5677609427609428,10000
0.3,42,5,0.3,ln,2,0.5361602132435466,0.5581158810325477,10000
0.3,42,25,0.3,ln,3,0.6299452861952863,0.589716610549944,10000
0.3,42,100,0.3,ln,3,0.5593083613916947,0.5558361391694726,10000
0.3,42,300,0.3,ln,3,0.4757996632996633,0.546787317620651,10000
0.3,43,5,0.3,p,0,0.5,0.5,10000
0.3,43,25,0.3,p,0,0.5851130434782608,0.5833391304347827,10000
0.3,43,100,0.3,p,2,0.6373565217391305,0.6025739130434782,10000
0.3,43,300,0.3,p,3,0.5706434782608696,0.5833043478260869,10000
0.3,43,5,0.3,ln,1,0.5448,0.6205565217391305,10000
0.3,43,25,0.3,ln,1,0.47450434782608686,0.542608695652174,10000
0.3,43,100,0.3,ln,1,0.5734260869565218,0.613704347826087,10000
0.3,43,300,0.3,ln,1,0.6234434782608695,0.6344347826086957,10000
0.3,44,5,0.3,p,0,0.4956521739130435,0.5,10000
0.3,44,25,0.3,p,2,0.4756869565217391,0.492104347826087,10000
0.3,44,100,0.3,p,5,0.49453913043478265,0.504695652173913,10000
0.3,44,300,0.3,p,5,0.5153391304347826,0.5075478260869565,10000
0.3,44,5,0.3,ln,0,0.47693913043478264,0.513704347826087,10000
0.3,44,25,0.3,ln,0,0.4729739130434783,0.5305043478260869,10000
0.3,44,100,0.3,ln,2,0.5337739130434782,0.5253565217391304,10000
0.3,44,300,0.3,ln,4,0.5580521739130435,0.5635478260869565,10000
0.3,45,5,0.3,p,0,0.5,0.5,10000
0.3,45,25,0.3,p,1,0.5676229508196721,0.5745693248124479,10000
0.3,45,100,0.3,p,3,0.5791886635176439,0.5904417893859406,10000
0.3,45,300,0.3,p,4,0.5781467074187275,0.6428174492914699,10000
0.3,45,5,0.3,ln,1,0.5524451236454572,0.6185051403167546,10000
0.3,45,25,0.3,ln,1,0.5489024729091415,0.6167685468185607,10000
0.3,45,100,0.3,ln,2,0.6324673520422339,0.6646985273687136,10000
0.3,45,300,0.3,ln,5,0.6245484856904695,0.6564323423173104,10000
0.3,46,5,0.3,p,0,0.5,0.5,10000
0.3,46,25,0.3,p,2,0.5696277673021859,0.5650534255185418,10000
0.3,46,100,0.3,p,4,0.5657517983099379,0.5647740764019834,10000
0.3,46,300,0.3,p,4,0.5003841050352678,0.568545289475522,10000
0.3,46,5,0.3,ln,0,0.553355681262658,0.6204343878762484,10000
0.3,46,25,0.3,ln,0,0.5346742090928136,0.5346742090928137,10000
0.3,46,100,0.3,ln,1,0.5282491794119701,0.5212654514980096,10000
0.3,46,300,0.3,ln,1,0.5371185138626999,0.5137230253509323,10000
0.3,47,5,0.3,p,0,0.5,0.5,10000
0.3,47,25,0.3,p,1,0.48318393440344665,0.5204989229379473,10000
0.3,47,100,0.3,p,2,0.49023695365158776,0.5337363630046557,10000
0.3,47,300,0.3,p,2,0.5093461191022166,0.530748384406921,10000
0.3,47,5,0.3,ln,1,0.5255020498922938,0.6410256410256409,10000
0.3,47,25,0.3,ln,1,0.5269265513167952,0.5499270377319158,10000
0.3,47,100,0.3,ln,2,0.5052463345146272,0.5045514557709679,10000
0.3,47,300,0.3,ln,2,0.4826627753457022,0.4707803488291292,10000
0.3,48,5,0.3,p,0,0.5,0.5,10000
0.3,48,25,0.3,p,2,0.5801827566964286,0.5999581473214284,10000
0.3,48,100,0.3,p,2,0.5320870535714285,0.5649414062499999,10000
0.3,48,300,0.3,p,3,0.5755440848214287,0.5618024553571429,10000
0.3,48,5,0.3,ln,2,0.5302734374999999,0.5743233816964286,10000
0.3,48,25,0.3,ln,2,0.5535016741071429,0.5539899553571429,10000
0.3,48,100,0.3,ln,2,0.5172991071428572,0.5960518973214286,10000
0.3,48,300,0.3,ln,2,0.48946707589285715,0.6012137276785714,10000
0.3,49,5,0.3,p,0,0.5,0.5,10000
0.3,49,25,0.3,p,2,0.5594444444444444,0.5745486111111111,10000
0.3,49,100,0.3,p,3,0.5415277777777778,0.5656944444444445,10000
0.3,49,300,0.3,p,3,0.5993055555555555,0.5920833333333333,10000
0.3,49,5,0.3,ln,1,0.5119791666666667,0.5351388888888889,10000
0.3,49,25,0.3,ln,3,0.5752083333333333,0.5590277777777779,10000
0.3,49,100,0.3,ln,3,0.5661111111111111,0.575,10000
0.3,49,300,0.3,ln,3,0.5664583333333333,0.5602777777777778,10000
0.3,4,5,0.3,p,0,0.5,0.5,10000
0.3,4,25,0.3,p,2,0.5372802445973178,0.5498228059203669,10000
0.3,4,100,0.3,p,2,0.5474254742547425,0.5643110277256618,10000
0.3,4,300,0.3,p,2,0.5825863386838998,0.5713293030366201,10000
0.3,4,5,0.3,ln,0,0.5,0.521784448613717,10000
0.3,4,25,0.3,ln,0,0.5185532624557014,0.5000694878743659,10000
0.3,4,100,0.3,ln,1,0.5713293030366201,0.5505524286012091,10000
0.3,4,300,0.3,ln,1,0.5273434785629907,0.5583350705301924,10000
0.3,50,5,0.3,p,0,0.5,0.5,10000
0.3,50,25,0.3,p,1,0.5527489373562818,0.5413908438436346,10000
0.3,50,100,0.3,p,3,0.5486725663716815,0.5555710403456204,10000
0.3,50,300,0.3,p,3,0.5896453208835621,0.5621907880983904,10000
0.3,50,5,0.3,ln,0,0.5,0.5074559264162776,10000
0.3,50,25,0.3,ln,0,0.4872482753815065,0.5178036373771862,10000
0.3,50,100,0.3,ln,1,0.5616333356560517,0.52574733468051,10000
0.3,50,300,0.3,ln,3,0.5584279841126054,0.5654658211971292,10000
0.3,5,5,0.3,p,0,0.5,0.5,10000
0.3,5,25,0.3,p,2,0.5760544784935028,0.6059690084080327,10000
0.3,5,100,0.3,p,2,0.5826558265582655,0.6053088736015565,10000
0.3,5,300,0.3,p,3,0.5565978736710444,0.567715933569592,10000
0.3,5,5,0.3,ln,3,0.5547911889375303,0.617503995552776,10000
0.3,5,25,0.3,ln,3,0.5085122646098256,0.5852963657841707,10000
0.3,5,100,0.3,ln,3,0.5445764714057397,0.5721631575290111,10000
0.3,5,300,0.3,ln,4,0.5539920783823222,0.561462024876659,10000
0.3,6,5,0.3,p,0,0.5,0.5,10000
0.3,6,25,0.3,p,0,0.5839598997493735,0.5967000835421888,10000
0.3,6,100,0.3,p,1,0.5889028125870233,0.623572820941242,10000
0.3,6,300,0.3,p,2,0.6126427179058758,0.5909913673071568,10000
0.3,6,5,0.3,ln,0,0.5413185742133111,0.556704260651629,10000
0.3,6,25,0.3,ln,0,0.5496727930938458,0.5871971595655806,10000
0.3,6,100,0.3,ln,1,0.5829852408799777,0.5378028404344194,10000
0.3,6,300,0.3,ln,2,0.5437900306321358,0.5423976608187135,10000
0.3,7,5,0.3,p,0,0.5,0.5,10000
0.3,7,25,0.3,p,1,0.5395038565770274,0.5642762837884788,10000
0.3,7,100,0.3,p,1,0.6237231603085263,0.61309151553054,10000
0.3,7,300,0.3,p,2,0.6046139948578972,0.5696615940518379,10000
0.3,7,5,0.3,ln,1,0.5551038843721771,0.5706344242929609,10000
0.3,7,25,0.3,ln,1,0.5495101104857202,0.6005142102703077,10000
0.3,7,100,0.3,ln,1,0.575880758807588,0.5897435897435898,10000
0.3,7,300,0.3,ln,1,0.6033632131193105,0.6142033215203947,10000
0.3,8,5,0.3,p,0,0.4862378928297679,0.5,10000
0.3,8,25,0.3,p,1,0.5577311685596823,0.5582886210020208,10000
0.3,8,100,0.3,p,2,0.5694376698487911,0.6197477527698418,10000
0.3,8,300,0.3,p,3,0.6012472998397325,0.620444568322765,10000
0.3,8,5,0.3,ln,0,0.561006201658421,0.5420528186189115,10000
